query_id,query,query_type,expected_year,category,difficulty,system,gold_law,gold_section,n_retrieved,retrieval_time,answer,confidence,generation_time,total_time,precision_at_1,precision_at_3,precision_at_5,recall_at_5,recall_at_10,mrr,ndcg_at_5,temporal_precision_at_1,temporal_precision_at_3,temporal_precision_at_5,version_discrimination,amendment_awareness,temporal_hallucination_rate,cross_era_accuracy,keyword_hit_rate,answer_completeness,confidence_score,latency_seconds
TP-007,What were the rules for bail under CrPC in 2018?,HISTORICAL_POINT,2018.0,temporal_precision,medium,BM25,"Code of Criminal Procedure, 1973",Sec 436,10,0.08323526382446289,"Under the Code of Criminal Procedure, 1973 (CrPC), the rules for bail in 2018 were primarily governed by Section 436 of the CrPC, which was valid from 1974 to 2023. This section states that any person, other than one accused of a non-bailable offence, who is arrested or detained without a warrant and is prepared to give bail at any time while in custody or at any stage of the proceeding before the court, shall be released on bail.

Additionally, Section 265H of the CrPC, valid from 1974 to 2023,",0.6,7.911538124084473,7.9947733879089355,0.0,0.6666666666666666,0.6,1.0,1.0,0.5,0.592512031964586,0.0,0.6666666666666666,0.6,0.25,0.5,0.0,1.0,1.0,1.0,0.6,7.9947733879089355
TP-007,What were the rules for bail under CrPC in 2018?,HISTORICAL_POINT,2018.0,temporal_precision,medium,LLMOnly,"Code of Criminal Procedure, 1973",Sec 436,0,4.5299530029296875e-06,"As of 2018, the rules for bail under the **Code of Criminal Procedure (CrPC), 1973**, in India were governed by specific sections, with notable amendments introduced by the **Criminal Law (Amendment) Act, 2018**. Below is a structured summary of the key provisions and penalties:

---

### **1. Bailable vs. Non-Bailable Offenses**
- **Section 2(a)**:  
  - **Bailable offense**: An offense where bail is a right (e.g., minor crimes).  
  - **Non-bailable offense**: An offense where bail is discreti",0.5,4.178752899169922,4.178757429122925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.5,4.178757429122925
TP-007,What were the rules for bail under CrPC in 2018?,HISTORICAL_POINT,2018.0,temporal_precision,medium,TemporalOnly,"Code of Criminal Procedure, 1973",Sec 436,10,0.2644162178039551,"In 2018, bail rules under the Code of Criminal Procedure, 1973 (CrPC) were governed by Sections 436, 437, 438, 439, and 443. 

- **Section 436** allowed bail for persons not accused of non-bailable offenses. 
- **Section 437** outlined conditions for bail in bailable and non-bailable offenses. 
- **Section 438** permitted pre-arrest bail for non-bailable offenses. 
- **Section 439** gave High Courts and Sessions Courts the power to grant bail, including imposing conditions. 
- **Section 443** al",0.7,10.865255117416382,11.129671335220337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.7,11.129671335220337
TP-007,What were the rules for bail under CrPC in 2018?,HISTORICAL_POINT,2018.0,temporal_precision,medium,PV-RAG-NoGraph,"Code of Criminal Procedure, 1973",Sec 436,10,0.2755908966064453,"In 2018, bail rules under the Code of Criminal Procedure, 1973 (CrPC) were governed by Sections 436, 437, 438, 439, and 443. 

Section 436 allowed bail for persons not accused of non-bailable offenses. Section 437 outlined conditions for bail in bailable and non-bailable offenses. Section 438 permitted pre-arrest bail for non-bailable offenses. Section 439 granted High Courts and Sessions Courts special bail powers, including imposing conditions. Section 443 allowed courts to revoke bail if sure",0.7,7.720266342163086,7.995857238769531,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.7,7.995857238769531
TP-007,What were the rules for bail under CrPC in 2018?,HISTORICAL_POINT,2018.0,temporal_precision,medium,PV-RAG,"Code of Criminal Procedure, 1973",Sec 436,10,0.3555171489715576,"In 2018, bail rules under the Code of Criminal Procedure, 1973 (CrPC) were governed by Sections 436, 437, 438, 439, and 443. 

Section 436 allowed bail for persons not accused of non-bailable offenses (valid 1974–2023). Section 437 outlined bail conditions for those in police custody, including non-bailable offenses (valid 1974–2023). Section 438 permitted pre-arrest bail for non-bailable offenses (valid 1974–2023). Section 439 granted High Courts and Sessions Courts special bail powers, includi",0.9028437733650208,8.11428689956665,8.469804048538208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.9028437733650208,8.469804048538208
VD-001,What was the helmet fine before the 2019 amendment?,HISTORICAL_POINT,2018.0,version_discrimination,hard,NaiveRAG,"Motor Vehicles Act, 1988",Sec 129,10,0.05782771110534668,"Before the 2019 amendment, the fine for not wearing a helmet while riding a motorcycle was **one thousand rupees**, as per **Section 194D of the Motor Vehicles Act, 1988**. Additionally, the offender would be disqualified from holding a license for a period of three months. This provision was in effect until it was superseded.",0.7028895795345307,6.670067071914673,6.7278947830200195,1.0,0.6666666666666666,0.6,1.0,1.0,1.0,0.7365896932159578,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.75,0.675,0.7028895795345307,6.7278947830200195
VD-001,What was the helmet fine before the 2019 amendment?,HISTORICAL_POINT,2018.0,version_discrimination,hard,BM25,"Motor Vehicles Act, 1988",Sec 129,10,0.0791015625,"Before the 2019 amendment, the fine for not wearing a helmet while riding a two-wheeler was governed under the **Motor Vehicles Act, 1988**, specifically under **Section 195**. However, this section was **omitted by the Motor Vehicles (Amendment) Act, 2019 (Act 32 of 2019), Section 80**, effective from **1-9-2019**. The fine amount prior to this amendment was **₹1,000** under the old provisions. 

The retrieved rules do not provide the exact fine amount for helmet violation before 2019, but it i",0.6,5.9100611209869385,5.9891626834869385,1.0,0.6666666666666666,0.4,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.4,0.16666666666666666,0.0,0.0,1.0,0.75,0.675,0.6,5.9891626834869385
VD-001,What was the helmet fine before the 2019 amendment?,HISTORICAL_POINT,2018.0,version_discrimination,hard,LLMOnly,"Motor Vehicles Act, 1988",Sec 129,0,4.0531158447265625e-06,"Before the 2019 amendment to the **Motor Vehicles Act, 1988**, the fine for not wearing a helmet while riding a two-wheeler in India was **Rs. 1,000**. This penalty was introduced under the **Motor Vehicles (Amendment) Act, 2016**, which came into effect in 2017. 

### Legal Basis:
- **Rule 46(1)** of the **Motor Vehicles Rules, 1989** mandates that every rider and passenger on a motorcycle must wear a helmet.
- **Section 177** of the **Motor Vehicles Act, 1988** provides for penalties for viola",0.5,3.9906368255615234,3.990640878677368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.675,0.5,3.990640878677368
VD-001,What was the helmet fine before the 2019 amendment?,HISTORICAL_POINT,2018.0,version_discrimination,hard,TemporalOnly,"Motor Vehicles Act, 1988",Sec 129,10,0.2779405117034912,"Before the 2019 amendment, the fine for not wearing a helmet while riding a two-wheeler was **Rs. 1,000**. This was under **Section 177 of the Motor Vehicles Act, 1988**, which was in effect from **1988 to 2019**. 

This rule has since changed. The **Motor Vehicles (Amendment) Act, 2019** increased the fine for not wearing a helmet to **Rs. 2,000**.",0.7,9.65452527999878,9.93246579170227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.75,0.675,0.7,9.93246579170227
VD-001,What was the helmet fine before the 2019 amendment?,HISTORICAL_POINT,2018.0,version_discrimination,hard,PV-RAG-NoGraph,"Motor Vehicles Act, 1988",Sec 129,10,0.3449389934539795,"Before the 2019 amendment, the fine for not wearing a helmet while riding a motorcycle was one thousand rupees. This was under Section 194D of the Motor Vehicles Act, 1988, which was effective from 1988 until it was superseded. The rule has since changed with the Motor Vehicles (Amendment) Act, 2019, which came into effect on September 1, 2019.",0.7,6.447357892990112,6.792296886444092,1.0,0.3333333333333333,0.4,1.0,1.0,1.0,0.6508205185601091,0.0,0.3333333333333333,0.4,0.25,0.0,0.0,1.0,0.75,0.675,0.7,6.792296886444092
VD-001,What was the helmet fine before the 2019 amendment?,HISTORICAL_POINT,2018.0,version_discrimination,hard,PV-RAG,"Motor Vehicles Act, 1988",Sec 129,10,0.3622119426727295,"Before the 2019 amendment, the fine for not wearing a helmet while riding a motorcycle was one thousand rupees, and the rider could be disqualified from holding a license for three months. This was under Section 194D of the Motor Vehicles Act, 1988, which was applicable from 1988 to 1988 and was in effect in 2018. 

This rule has since changed. Section 194D was omitted by the Motor Vehicles (Amendment) Act, 2019, effective from September 1, 2019. The current penalty for not wearing a helmet is g",0.7899286091327667,7.009631633758545,7.371843576431274,1.0,0.3333333333333333,0.4,1.0,1.0,1.0,0.6508205185601091,0.0,0.3333333333333333,0.4,0.25,0.0,0.16666666666666666,1.0,0.75,0.675,0.7899286091327667,7.371843576431274
VD-002,What is the helmet fine after the 2019 Motor Vehicles Amendment Act?,HISTORICAL_POINT,2020.0,version_discrimination,hard,NaiveRAG,"Motor Vehicles Act, 1988",Sec 129,10,0.049628496170043945,"Under the Motor Vehicles Act, 1988, as amended by the Motor Vehicles (Amendment) Act, 2019, the fine for not wearing a helmet while riding a motorcycle is governed by Section 194D. The base fine is ₹1,000, and the offender may also be disqualified from holding a license for three months. 

Section 199B allows for an annual revision of fines by up to 10%, effective from April 1 of each year since the 2019 amendment. Therefore, the fine amount may have increased incrementally each year. Additional",0.7769995152950286,6.726653814315796,6.77628231048584,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.675,0.7769995152950286,6.77628231048584
VD-002,What is the helmet fine after the 2019 Motor Vehicles Amendment Act?,HISTORICAL_POINT,2020.0,version_discrimination,hard,BM25,"Motor Vehicles Act, 1988",Sec 129,10,0.06470012664794922,"The 2019 Motor Vehicles Amendment Act revised traffic violation penalties, including helmet fines. Under the amended rules, riding without a helmet incurs a fine of ₹1,000 for the rider and ₹500 for the pillion rider. These penalties are governed by the Motor Vehicles Act, 1988, as amended by the Motor Vehicles (Amendment) Act, 2019 (Act 32 of 2019), effective from September 1, 2019. Section 199B of the Act allows for an annual revision of fines by up to 10%, effective from April 1 each year.",0.6,6.71145486831665,6.7761549949646,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.675,0.6,6.7761549949646
VD-002,What is the helmet fine after the 2019 Motor Vehicles Amendment Act?,HISTORICAL_POINT,2020.0,version_discrimination,hard,LLMOnly,"Motor Vehicles Act, 1988",Sec 129,0,1.9073486328125e-06,"After the **Motor Vehicles (Amendment) Act, 2019**, the penalties for not wearing a helmet were significantly increased. Here's the detailed breakdown:

### **Relevant Legal Provisions:**
1. **Section 128(1)(a) of the Motor Vehicles Act, 1988 (as amended in 2019):**
   - **Driver:** A person driving a two-wheeler without a helmet is punishable with a **fine of ₹2,000**.
   - **Pillion Rider:** A pillion rider (passenger) without a helmet is punishable with a **fine of ₹1,000**.

2. **Additional ",0.5,3.3056650161743164,3.305666923522949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.675,0.5,3.305666923522949
VD-002,What is the helmet fine after the 2019 Motor Vehicles Amendment Act?,HISTORICAL_POINT,2020.0,version_discrimination,hard,TemporalOnly,"Motor Vehicles Act, 1988",Sec 129,10,0.28640246391296387,"In 2020, the Motor Transport Workers Act, 1961 governed traffic violations, including helmet usage. However, this Act was superseded by the Motor Vehicles (Amendment) Act, 2019, which increased penalties for traffic violations, including not wearing a helmet. Under the Motor Vehicles Act, 1988 (amended in 2019), the fine for not wearing a helmet was ₹1,000 for the first offense and ₹2,000 for subsequent offenses. 

Act: Motor Vehicles Act, 1988 (Amended in 2019)  
Section: Section 177  
Effectiv",0.7,9.898947715759277,10.185350179672241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.16666666666666666,0.5,0.75,0.675,0.7,10.185350179672241
VD-002,What is the helmet fine after the 2019 Motor Vehicles Amendment Act?,HISTORICAL_POINT,2020.0,version_discrimination,hard,PV-RAG-NoGraph,"Motor Vehicles Act, 1988",Sec 129,10,0.35698699951171875,"In 2020, the fine for not wearing a helmet was **₹1,000**, and the offender was disqualified from holding a license for **3 months**. This penalty was under **Section 194D of the Motor Vehicles Act, 1988**, which was in force until **September 1, 2019**.

However, after the **Motor Vehicles (Amendment) Act, 2019** came into effect on **September 1, 2019**, **Section 194D was amended**, and the disqualification period was removed. The fine remained at **₹1,000**, but the disqualification was no l",0.7,6.9812421798706055,7.338229179382324,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.75,0.675,0.7,7.338229179382324
VD-002,What is the helmet fine after the 2019 Motor Vehicles Amendment Act?,HISTORICAL_POINT,2020.0,version_discrimination,hard,PV-RAG,"Motor Vehicles Act, 1988",Sec 129,10,0.37482261657714844,"In 2020, the fine for not wearing a helmet was ₹1,000, as per **Section 194D of the Motor Vehicles Act, 1988**, effective from 1988 to 1988, and was not increased due to the amendment in 2019. The **Motor Vehicles (Amendment) Act, 2019** introduced provisions for annual revision of fines by up to 10% from April 1st each year, as per **Section 199B**, but this did not apply to the helmet fine in 2020. Additionally, **Section 210A** allowed State Governments to increase penalties by a multiplier b",0.7769995152950286,7.135557651519775,7.510380268096924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.75,0.675,0.7769995152950286,7.510380268096924
VD-003,What was the drunk driving fine in 2015 vs current fine?,COMPARISON,,version_discrimination,hard,NaiveRAG,"Motor Vehicles Act, 1988",Sec 185,10,0.08391261100769043,"The Motor Vehicles Act, 1988, Sections 185 and 186, governed drunk driving penalties. In 2015, the fine for drunk driving (blood alcohol exceeding 30 mg per 100 ml) was typically up to ₹2,000, with possible imprisonment. As of now, under updated provisions, the fine for first-time offenders is ₹2,000 to ₹7,000, and for repeat offenders, ₹10,000 to ₹28,000, with mandatory imprisonment. Section 199B allows annual revision of fines by up to 10%.",0.6822930574417114,6.75423002243042,6.83814263343811,1.0,1.0,0.6,1.0,1.0,1.0,0.7227265726449519,0.0,0.0,0.0,0.0,0.5,0.0,,0.6,0.8,0.6822930574417114,6.83814263343811
VD-003,What was the drunk driving fine in 2015 vs current fine?,COMPARISON,,version_discrimination,hard,BM25,"Motor Vehicles Act, 1988",Sec 185,10,0.08315348625183105,"The retrieved legal rules do not specifically mention the fine for drunk driving in 2015 or the current fine. The sections from THE MOTOR VEHICLES ACT, 1988 referenced (Sec209, Sec186, Sec21, and Sec181) pertain to related but different offenses such as driving while unfit, driving in contravention of specific sections, and suspension of driving licenses. These sections are marked as superseded and do not provide current or historical drunk driving fine details. Therefore, based on the provided ",0.6,6.835104465484619,6.91825795173645,1.0,0.6666666666666666,0.8,1.0,1.0,1.0,0.7860137352654724,0.0,0.0,0.0,0.0,0.5,0.0,,0.6,0.6,0.6,6.91825795173645
VD-003,What was the drunk driving fine in 2015 vs current fine?,COMPARISON,,version_discrimination,hard,LLMOnly,"Motor Vehicles Act, 1988",Sec 185,0,7.62939453125e-06,"In India, the penalties for drunk driving have significantly increased since 2015 due to amendments to the **Motor Vehicles Act, 1988**. Below is a comparison of the fines and penalties in **2015** versus the **current (post-2019 amendment)** regime:

---

### **1. 2015 Penalties (Pre-2019 Amendment)**  
**Legal Basis**:  
- **Section 185** of the **Motor Vehicles Act, 1988** (as amended prior to 2019).  
- **Section 304A** of the **Indian Penal Code (IPC), 1860** (for causing death by rash or n",0.5,3.1538562774658203,3.1538639068603516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.5,3.1538639068603516
VD-003,What was the drunk driving fine in 2015 vs current fine?,COMPARISON,,version_discrimination,hard,TemporalOnly,"Motor Vehicles Act, 1988",Sec 185,10,0.0416567325592041,"The Motor Vehicles Act, 1988, Sections 185 and 186, governed drunk driving penalties. In 2015, the fine for driving under the influence (DUI) was not explicitly mentioned in the retrieved rules, but the base fine for the first offense under Section 186 was up to ₹1,000. 

Currently, the Motor Vehicles Act, 1988, as amended, imposes stricter penalties. Under Section 185, the first offense for drunk driving (blood alcohol level exceeding 30 mg per 100 ml) carries a fine of ₹2,000 to ₹7,000 and/or ",0.7,9.94403076171875,9.985687494277954,1.0,1.0,0.6,1.0,1.0,1.0,0.7227265726449519,0.0,0.0,0.0,0.0,0.5,0.0,,0.8,0.9,0.7,9.985687494277954
VD-003,What was the drunk driving fine in 2015 vs current fine?,COMPARISON,,version_discrimination,hard,PV-RAG-NoGraph,"Motor Vehicles Act, 1988",Sec 185,10,0.04553842544555664,"The Motor Vehicles Act, 1988, Sections 185 and 186, governed drunk driving penalties in 2015. Under Section 185, driving with blood alcohol exceeding 30 mg per 100 ml was punishable, though specific fine amounts were not detailed in the retrieved content. Section 186 imposed a fine of up to ₹1,000 for the first offense and ₹2,000 for subsequent offenses for driving while unfit.

Currently, the Motor Vehicles Act, 1988, has been amended, and the fine amounts are adjusted annually under Section 19",0.7,7.133206367492676,7.178744792938232,1.0,1.0,0.6,1.0,1.0,1.0,0.7227265726449519,0.0,0.0,0.0,0.0,0.5,0.0,,0.8,0.9,0.7,7.178744792938232
VD-003,What was the drunk driving fine in 2015 vs current fine?,COMPARISON,,version_discrimination,hard,PV-RAG,"Motor Vehicles Act, 1988",Sec 185,10,0.04233193397521973,"The Motor Vehicles Act, 1988, Sections 185 and 186, governed drunk driving penalties. In 2015, the fine for driving under the influence (DUI) was not explicitly mentioned in the retrieved rules, but the Motor Vehicles Act, 1988, Section 185, provided for punishment, including a fine, for driving with alcohol exceeding 30 mg per 100 ml of blood or under the influence of drugs. Section 186 imposed a fine of up to ₹1,000 for the first offense for driving while mentally or physically unfit.

Current",0.6822930574417114,6.946065902709961,6.988397836685181,1.0,1.0,0.6,1.0,1.0,1.0,0.7227265726449519,0.0,0.0,0.0,0.0,0.5,0.0,,0.8,0.9,0.6822930574417114,6.988397836685181
VD-004,How has the penalty for driving without license changed over the years?,DATE_RANGE,,version_discrimination,hard,NaiveRAG,"Motor Vehicles Act, 1988",Sec 181,10,0.05741286277770996,"The penalties for driving without a license under the **Motor Vehicles Act, 1988**, have evolved over time. Initially, under **Section 182**, driving without a valid license or while disqualified was punishable with a fine and/or imprisonment. However, the specific penalty for driving without a license was more clearly outlined in **Section 197**, which imposed imprisonment for up to three months, a fine of up to ₹5,000, or both. This provision applied to anyone driving a vehicle without the own",0.7344612419605255,8.28585410118103,8.34326696395874,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.8,0.7344612419605255,8.34326696395874
VD-004,How has the penalty for driving without license changed over the years?,DATE_RANGE,,version_discrimination,hard,BM25,"Motor Vehicles Act, 1988",Sec 181,10,0.07430100440979004,"The retrieved legal rules do not provide specific historical changes in penalties for driving without a license. The Motor Vehicles Act, 1988, and other related acts mentioned do not include updated or revised penalty provisions for driving without a license, as all the cited rules are marked as superseded and do not cover this specific offense. Therefore, based on the provided information, there is insufficient legal data to detail how the penalty for driving without a license has changed over ",0.6,7.516487121582031,7.590788125991821,1.0,0.6666666666666666,0.6,1.0,1.0,1.0,0.6992148198508501,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.8,0.6,7.590788125991821
VD-004,How has the penalty for driving without license changed over the years?,DATE_RANGE,,version_discrimination,hard,LLMOnly,"Motor Vehicles Act, 1988",Sec 181,0,1.9073486328125e-06,"The penalty for driving without a license in India has evolved significantly over the years, primarily governed by the **Motor Vehicles Act, 1988**, and its subsequent amendments. Below is a detailed timeline of changes, citing specific sections and penalties:

---

### **1. Pre-2019 (Motor Vehicles Act, 1988)**  
**Section 177** of the original Act addressed penalties for driving without a license.  
- **Penalty**:  
  - **Fine**: Up to ₹2,000.  
  - **Imprisonment**: Up to 3 months.  
  - **Or",0.5,3.9220175743103027,3.9220194816589355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.8,0.5,3.9220194816589355
VD-004,How has the penalty for driving without license changed over the years?,DATE_RANGE,,version_discrimination,hard,TemporalOnly,"Motor Vehicles Act, 1988",Sec 181,10,0.044814348220825195,"The penalties for driving without a license under the **The Motor Vehicles Act, 1988** are outlined in **Section 182**, which states that anyone disqualified from holding or obtaining a driving license who drives a motor vehicle in a public place is punishable with a fine and/or imprisonment. However, the exact penalty amounts and terms are not fully specified in the retrieved content. 

For related offenses, **Section 194C** imposes a fine of **one thousand rupees** and disqualification from ho",0.7,9.97523045539856,10.020044803619385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.8,0.7,10.020044803619385
VD-004,How has the penalty for driving without license changed over the years?,DATE_RANGE,,version_discrimination,hard,PV-RAG-NoGraph,"Motor Vehicles Act, 1988",Sec 181,10,0.04604005813598633,"The penalties for driving without a license under the **The Motor Vehicles Act, 1988** were governed by **Section 182**, which provided that anyone disqualified from holding a driving license and who drove a motor vehicle in a public place was punishable with a fine or imprisonment. However, this provision did not specifically address driving without a license.

A more relevant provision was **Section 194C**, which penalized driving a motorcycle without a license with a fine of **one thousand ru",0.7,6.969706296920776,7.015746355056763,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6666666666666666,0.6333333333333333,0.7,7.015746355056763
VD-004,How has the penalty for driving without license changed over the years?,DATE_RANGE,,version_discrimination,hard,PV-RAG,"Motor Vehicles Act, 1988",Sec 181,10,0.05340242385864258,"The penalties for driving without a license under the **The Motor Vehicles Act, 1988** were governed by **Section 182**, which provided that anyone disqualified from holding or obtaining a driving license who drove a motor vehicle in a public place was punishable with a fine and/or imprisonment. However, this provision was superseded.

A related offense under **Section 194C** dealt with driving a motorcycle in violation of safety provisions and carried a fine of **one thousand rupees** and disqu",0.7344612419605255,7.1470441818237305,7.200446605682373,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6666666666666666,0.6333333333333333,0.7344612419605255,7.200446605682373
AA-001,When was the Motor Vehicles Act last amended?,GENERAL,,amendment_awareness,medium,NaiveRAG,"Motor Vehicles Act, 1988",,10,0.06245112419128418,"The Motor Vehicles Act, 1988, was last amended by the Motor Vehicles (Amendment) Act, 2019 (Act 32 of 2019), which came into effect on September 1, 2019. This amendment superseded several sections of the original Act, including Sections 143, 144, and 191, as noted in the retrieved rules.",0.85,5.872335910797119,5.934787034988403,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,,1.0,1.0,0.85,5.934787034988403
AA-001,When was the Motor Vehicles Act last amended?,GENERAL,,amendment_awareness,medium,BM25,"Motor Vehicles Act, 1988",,10,0.07797503471374512,"The Motor Vehicles Act, 1988, was last amended by the Motor Vehicles (Amendment) Act, 2019. This is evidenced by Rule 4, which states that Section 195 of the Act was omitted by Section 80 of the Motor Vehicles (Amendment) Act, 2019, and this amendment became effective from 1-9-2019.",0.6,4.635204553604126,4.713179588317871,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,,1.0,1.0,0.6,4.713179588317871
AA-001,When was the Motor Vehicles Act last amended?,GENERAL,,amendment_awareness,medium,LLMOnly,"Motor Vehicles Act, 1988",,0,3.0994415283203125e-06,"The **Motor Vehicles Act, 1988** was last amended through the **Motor Vehicles (Amendment) Act, 2023**, which received the President's assent on **August 18, 2023**. This amendment introduced significant changes, including provisions for **e-vehicles**, **autonomous vehicles**, and stricter penalties for traffic violations. 

### Key Details:
- **Act**: Motor Vehicles (Amendment) Act, 2023  
- **Date of Assent**: August 18, 2023  
- **Key Provisions**:  
  - Introduction of **Section 144A** for ",0.5,2.3654847145080566,2.365487813949585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.5,2.365487813949585
AA-001,When was the Motor Vehicles Act last amended?,GENERAL,,amendment_awareness,medium,TemporalOnly,"Motor Vehicles Act, 1988",,10,0.04292750358581543,"The Motor Vehicles Act, 1988, was last amended by the Motor Vehicles (Amendment) Act, 2019 (Act 32 of 2019), which came into effect on September 1, 2019. This amendment superseded several sections of the original Act, including Sections 143, 144, and 191, as noted in the retrieved rules.",0.7,8.476464748382568,8.519392251968384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,,1.0,1.0,0.7,8.519392251968384
AA-001,When was the Motor Vehicles Act last amended?,GENERAL,,amendment_awareness,medium,PV-RAG-NoGraph,"Motor Vehicles Act, 1988",,10,0.05196356773376465,"The Motor Vehicles Act, 1988, was last amended by the Motor Vehicles (Amendment) Act, 2019 (Act 32 of 2019), which came into effect on September 1, 2019. This amendment superseded several sections of the original Act, including Sections 143, 144, and 191, as noted in the retrieved rules.",0.7,5.9302895069122314,5.982253074645996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,,1.0,1.0,0.7,5.982253074645996
AA-001,When was the Motor Vehicles Act last amended?,GENERAL,,amendment_awareness,medium,PV-RAG,"Motor Vehicles Act, 1988",,10,0.0475618839263916,"The Motor Vehicles Act, 1988, was last amended by the Motor Vehicles (Amendment) Act, 2019 (Act 32 of 2019), which came into effect on September 1, 2019. This amendment superseded several sections of the original Act, including Sections 143, 144, and 191, as noted in the retrieved rules.",0.8527077466249466,4.72018575668335,4.767747640609741,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,,1.0,1.0,0.8527077466249466,4.767747640609741
AA-002,What changes were made to IPC Sec 498A over time?,GENERAL,,amendment_awareness,hard,NaiveRAG,"Indian Penal Code, 1860",Sec 498A,10,0.1157371997833252,None of the retrieved legal rules pertain to changes made to IPC Section 498A.,0.6903255462646485,7.386305809020996,7.502043008804321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.25,0.125,0.6903255462646485,7.502043008804321
AA-002,What changes were made to IPC Sec 498A over time?,GENERAL,,amendment_awareness,hard,BM25,"Indian Penal Code, 1860",Sec 498A,10,0.09720587730407715,None of the provided legal rules pertain to changes made to IPC Section 498A.,0.6,6.4459943771362305,6.543200254440308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.25,0.125,0.6,6.543200254440308
AA-002,What changes were made to IPC Sec 498A over time?,GENERAL,,amendment_awareness,hard,LLMOnly,"Indian Penal Code, 1860",Sec 498A,0,3.0994415283203125e-06,"Section 498A of the Indian Penal Code (IPC), which criminalizes cruelty by a husband or his relatives towards a wife, has undergone several amendments and judicial interpretations over time. Below is a chronological overview of key changes:

---

### **1. Original Enactment (1983)**
- **Act**: *Criminal Law (Amendment) Act, 1983*  
- **Section 498A** was introduced to address domestic violence against married women.  
- **Penalty**: Imprisonment up to **3 years** and/or a **fine**.  
- **Purpose",0.5,5.883691072463989,5.883694171905518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.8,0.5,5.883694171905518
AA-002,What changes were made to IPC Sec 498A over time?,GENERAL,,amendment_awareness,hard,TemporalOnly,"Indian Penal Code, 1860",Sec 498A,10,0.0583953857421875,None of the retrieved legal rules pertain to changes made to IPC Section 498A.,0.7,9.70947813987732,9.767873525619507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.25,0.125,0.7,9.767873525619507
